        0.70000        0.03813        0.00219        0.37157        0.50213-777332694709.49890       -1.67062   737653.63572
        0.26000        0.74810        0.32596        0.43758        1.44149-28973328942581.10938       -3.23573  2744643.05968
        1.28000        0.02779        0.00062        0.34864        0.26017-216182119111.75122       -1.41027   526035.27682
        1.56000        0.02614        0.00045        0.34272        0.21032-141719585105.72433       -1.33255   470194.16496
        1.00000        0.03049        0.00096        0.35624        0.33923-354747281646.05566       -1.50123   595606.65010
        1.60000        0.02621        0.00044        0.34248        0.20494-133649029801.71410       -1.32135   462426.69439
        1.72000        0.02530        0.00038        0.33999        0.18944-114239763072.67961       -1.29336   443274.62423
        1.02000        0.03012        0.00091        0.35546        0.33197-340929673343.24127       -1.49375   589701.84569
        0.48000        0.29695        0.11801        0.44024        0.78193-15543930749678.80469       -3.22797  2731498.99503
        0.60000        0.08297        0.02552        0.40555        0.62763-2367361063852.57227       -2.05924  1191812.33351
        0.84000        0.03319        0.00137        0.36284        0.41019-509820879986.97968       -1.57379   654407.77745
        1.40000        0.02708        0.00054        0.34624        0.23645-179115921838.18433       -1.37561   500761.71037
        0.28000        0.90833        0.07737        0.45054        1.36040-26988982610162.78125       -3.23829  2748984.38170
        1.32000        0.02750        0.00059        0.34769        0.25169-202616338008.33252       -1.39816   517159.13041
        0.82000        0.03351        0.00142        0.36355        0.42089-535706974745.23151       -1.58380   662781.80368
        0.50000        0.27956        0.09504        0.50046        0.87119-14901913552614.75977       -3.22686  2729644.07502
        0.74000        0.03644        0.00188        0.36865        0.47188-679279538949.04871       -1.63795   708990.02731
        0.68000        0.03932        0.00241        0.37357        0.51920-842225222439.44897       -1.69195   756778.13873
        0.30000        0.47359        0.28220        0.44459        1.25665-25053564217742.71094       -3.23391  2741545.05076
        1.22000        0.02825        0.00067        0.35040        0.27415-237411798184.19421       -1.42660   538184.34926
        0.32000        0.54771        0.24028        0.43967        1.17389-23492219721489.64453       -3.23406  2741807.85448
        0.62000        0.04712        0.00490        0.38320        0.58136-1176547672028.06763       -1.78973   854084.04543
        0.58000        0.21674        0.06823        0.48324        0.73482-10320752825509.94727       -3.01737  2446637.82338
        1.76000        0.02529        0.00037        0.33929        0.18480-107944482870.82828       -1.28241   435869.57895
        0.94000        0.03118        0.00107        0.35861        0.36292-402256547255.64642       -1.52546   614915.56690
        0.38000        0.40469        0.18376        0.43517        0.98103-19720300162510.74219       -3.23150  2737464.89690
        1.58000        0.02591        0.00044        0.34274        0.20768-137809880234.83286       -1.32744   466625.77165
        1.54000        0.02619        0.00046        0.34343        0.21344-145948183459.27551       -1.33816   474088.81291
        1.10000        0.02931        0.00080        0.35316        0.30611-292909261464.49847       -1.46538   567626.80311
        1.50000        0.02655        0.00048        0.34423        0.21958-154204160725.42639       -1.34787   480943.07468
        0.34000        0.47264        0.23500        0.44729        1.11355-22085445172523.73047       -3.23315  2740264.83367
        1.62000        0.02586        0.00042        0.34198        0.20216-130215135216.50220       -1.31680   459291.32264
        1.30000        0.02758        0.00060        0.34845        0.25604-209315968365.56985       -1.40429   521642.36683
        0.88000        0.03237        0.00123        0.36048        0.38939-461057088679.84546       -1.55265   636969.57387
        1.34000        0.02778        0.00060        0.34848        0.24842-205375318642.33679       -1.40772   524597.87169
        0.98000        0.03037        0.00096        0.35574        0.34574-355926555614.85400       -1.49434   590599.71597
        1.70000        0.02562        0.00040        0.34044        0.19189-116861376848.38347       -1.29703   445717.78138
        1.08000        0.02941        0.00082        0.35395        0.31239-303807798766.08264       -1.47211   572810.98337
        1.48000        0.02657        0.00050        0.34443        0.22266-159073722138.54672       -1.35390   485210.37578
        1.86000        0.02495        0.00034        0.33793        0.17425-94439410074.74504       -1.25716   419114.90398
        0.76000        0.03542        0.00172        0.36704        0.45777-636749095872.83911       -1.62261   695650.28057
        1.68000        0.02561        0.00040        0.34079        0.19435-120193596449.20523       -1.30226   449360.92624
        1.74000        0.02532        0.00038        0.33994        0.18724-110716421229.98944       -1.28694   438915.22295
        1.36000        0.02725        0.00057        0.34702        0.24388-191141430561.35727       -1.38802   509855.22020
        0.90000        0.03255        0.00122        0.36184        0.38194-462141386268.79816       -1.56199   644924.21853
        0.80000        0.03322        0.00144        0.36290        0.43075-537705336486.47675       -1.57524   655869.09455
        0.92000        0.03135        0.00110        0.35922        0.37136-419517285852.00739       -1.53334   621253.49334
        0.56000        0.25877        0.08109        0.49852        0.77611-13047954868628.75195       -3.20898  2703119.44361
        0.44000        0.30741        0.12771        0.50329        0.99399-16981900728945.93164       -3.22916  2733502.57376
        1.12000        0.02928        0.00079        0.35263        0.30026-282598988050.19110       -1.45881   562592.98486
        1.20000        0.02861        0.00070        0.35063        0.27887-246410973664.00296       -1.43406   543776.76338
        0.78000        0.03498        0.00163        0.36601        0.44499-600644908515.68542       -1.60943   684472.81074
        1.52000        0.02636        0.00047        0.34361        0.21635-149929570712.50037       -1.34286   477381.34388
