        0.34000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.30000        1.00000        0.00000        1.00000    25000.25000833345833.37500       -3.44000        0.00000
        0.22000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.18000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.10000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.08000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        1.76000        0.02644        0.00041        0.00001    17129.93359391260629.37643       -1.35929        0.00000
        1.18000        0.03439        0.00104        0.00004    18189.38919441175033.69525       -1.64455        0.00000
        0.06000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.20000        1.00000        0.00000        1.00000    25000.25000833345833.37500       -3.44000        0.00000
        0.86000        0.16933        0.03695       -0.04071    23766.81320752251192.58818       -3.03699        0.00000
        0.88000        0.11995        0.02542        0.01103    21919.35866641289492.44382       -2.56308        0.00000
        1.10000        0.03727        0.00134        0.00006    18491.13640455888376.03473       -1.71357        0.00000
        1.26000        0.03234        0.00085        0.00003    17966.42195430392674.34262       -1.58814        0.00000
        0.90000        0.07466        0.00999        0.00267    20474.10056558899980.38289       -2.18735        0.00000
        0.60000        0.28140        0.05512        0.03311    24452.84836792545830.73940       -3.42642        0.00000
        1.88000        0.02588        0.00037        0.00001    16995.95819385190297.49719       -1.31922        0.00000
        1.20000        0.03380        0.00099        0.00004    18129.91535438339529.18211       -1.62871        0.00000
        0.04000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.40000        1.00000        0.00000        0.93919    25000.17122833344669.45231       -3.43999        0.00000
        0.44000        0.94578        0.02219        0.78731    25000.10516833339293.11352       -3.43880        0.00000
        0.46000        0.71748        0.15913        0.42056    25578.97000883381140.87209       -3.43474        0.00000
        1.46000        0.02920        0.00061        0.00002    17561.69978411100037.58111       -1.47879        0.00000
        0.52000        0.31460        0.14808        0.05103    23919.53445781158640.19661       -3.42892        0.00000
        0.58000        0.20961        0.03769       -0.04943    25745.41587873417778.65813       -3.42529        0.00000
        0.48000        0.88169        0.04882        0.70418    25627.66151888200204.59757       -3.43733        0.00000
        1.48000        0.02905        0.00059        0.00002    17510.07551408859653.28055       -1.46999        0.00000
        0.42000        0.99999        0.00000        0.99998    25000.18854833341696.12341       -3.43998        0.00000
        0.72000        0.22625        0.05233        0.02895    25175.97991846520222.59395       -3.41117        0.00000
        1.52000        0.02854        0.00055        0.00002    17465.56949406690742.15711       -1.45256        0.00000
        1.82000        0.02609        0.00038        0.00001    17038.54474387204492.45631       -1.33798        0.00000
        1.22000        0.03322        0.00095        0.00003    18057.11289434794082.32241       -1.61438        0.00000
        1.90000        0.02562        0.00035        0.00001    16996.53369384953584.52003       -1.31309        0.00000
        1.02000        0.04200        0.00188        0.00010    18878.94739475044986.11145       -1.80706        0.00000
        1.30000        0.03158        0.00080        0.00003    17890.49086426657063.00010       -1.56288        0.00000
        1.92000        0.02559        0.00035        0.00001    16933.49220382318733.02072       -1.30662        0.00000
        1.24000        0.03277        0.00091        0.00003    18033.65698433663366.61622       -1.60101        0.00000
        1.40000        0.02987        0.00066        0.00002    17659.64724415877658.81851       -1.50931        0.00000
        0.62000        0.35562        0.09423        0.02056    25117.91959835497981.46607       -3.42604        0.00000
        1.00000        0.04413        0.00216        0.00013    19021.23494482319384.24061       -1.83654        0.00000
        1.04000        0.04065        0.00173        0.00009    18759.59198469316419.04221       -1.77985        0.00000
        0.38000        1.00000        0.00000        0.93920    25000.17559833345065.07891       -3.44000        0.00000
        1.64000        0.02748        0.00047        0.00002    17290.56071398641274.20993       -1.40249        0.00000
        0.92000        0.05993        0.00554        0.00096    19828.66797524267414.34439       -2.03535        0.00000
        1.84000        0.02601        0.00038        0.00001    17024.36635386265841.43512       -1.33249        0.00000
        1.60000        0.02767        0.00050        0.00002    17329.92542400396326.88908       -1.41858        0.00000
        1.62000        0.02757        0.00049        0.00002    17291.82327398800682.01539       -1.41076        0.00000
        0.84000        0.19515        0.04262        0.02482    24557.17133804279892.63274       -3.26781        0.00000
        0.78000        0.19020        0.03755        0.01725    24931.21274828344762.66060       -3.38331        0.00000
        0.94000        0.05223        0.00368        0.00043    19527.82482508449456.96575       -1.95640        0.00000
        1.70000        0.02702        0.00044        0.00001    17203.74145394591240.97378       -1.38104        0.00000
        1.44000        0.02941        0.00062        0.00002    17592.23502412564803.87951       -1.48844        0.00000
        1.36000        0.03061        0.00070        0.00002    17726.22976418961128.38871       -1.52979        0.00000
        0.56000        0.39812        0.11564        0.12733    25087.15131833950985.58137       -3.42941        0.00000
        1.58000        0.02787        0.00050        0.00002    17340.41111401011996.84497       -1.42580        0.00000
        1.16000        0.03490        0.00109        0.00004    18271.32680445146294.67490       -1.66151        0.00000
        0.54000        0.33615        0.09840       -0.00089    26183.43043919601438.95835       -3.42727        0.00000
        1.66000        0.02726        0.00046        0.00001    17255.21953396992216.41796       -1.39476        0.00000
